id,timestamp,action,src_ip,dst_ip,dst_port,protocol,bytes_out,threat,user
{5GT8F9DY-8GIT9XO7-NLG0},2025-02-04T15:00:47Z,allow,192.168.1.46,1.1.1.1,53,TCP,2609,,justin.baker
{9NKM0I6X-VNULMJ4Y-CK2I},2025-02-04T14:10:31Z,allow,192.168.1.46,172.217.0.0,443,TCP,39058,,justin.baker
{GZOXO617-X3DIDU3U-46EK},2025-02-04T17:34:01Z,allow,192.168.1.46,1.1.1.1,80,TCP,5691,,justin.baker
{6SWY4NE2-2YVDGOCO-7AAG},2025-02-04T12:57:31Z,allow,192.168.1.46,1.1.1.1,80,TCP,9315,,justin.baker
{HNL4BY9N-AV6UVRJY-7QW2},2025-02-04T15:54:44Z,allow,192.168.1.46,1.1.1.1,80,TCP,2248,,justin.baker
{SGXF9J82-U6ULC7GP-YIHH},2025-02-04T12:50:59Z,allow,192.168.1.46,1.1.1.1,53,TCP,12074,,justin.baker
{BB7VER7C-NPNDMY8X-XNUG},2025-02-04T10:46:43Z,allow,192.168.1.46,8.8.8.8,53,TCP,30991,,justin.baker
{8NFR2N0Z-ZH2XBRYL-XFCE},2025-02-04T17:34:00Z,allow,192.168.1.46,172.217.0.0,53,TCP,22250,,justin.baker
{1RSDPYV3-3JFWY6XW-EZ6V},2025-02-04T10:10:22Z,allow,192.168.1.46,8.8.8.8,80,TCP,6650,,justin.baker
{4MNJ41CU-HW5860T3-Y3UX},2025-02-04T09:50:28Z,allow,192.168.1.46,1.1.1.1,53,TCP,58587,,justin.baker
{RVL5VAWR-AZ8BAX7X-9C21},2025-02-04T09:48:59Z,allow,192.168.1.46,172.217.0.0,53,TCP,44493,,justin.baker
{SGLM0YWF-RFMWQ0JX-EM00},2025-02-04T18:44:20Z,allow,192.168.1.46,1.1.1.1,80,TCP,33187,,justin.baker
{Z30BDGC9-IPRYVW2S-PGOO},2025-02-04T16:50:26Z,allow,192.168.1.46,1.1.1.1,443,TCP,55633,,justin.baker
{7EXNY0ZE-5TNHFDHA-F37V},2025-02-04T15:19:48Z,allow,192.168.1.46,1.1.1.1,53,TCP,1778,,justin.baker
{EJVYV113-0EPF6JXL-6J9B},2025-02-04T16:13:20Z,block,192.168.1.46,239.27.19.34,445,TCP,1748,policy_violation,justin.baker
{O1OOINZ5-TA41T6H4-VTA1},2025-02-04T10:43:06Z,allow,192.168.1.46,1.1.1.1,443,TCP,19153,,justin.baker
{D98JKJTN-F6RKS7GT-10YK},2025-02-04T09:00:56Z,allow,192.168.1.46,172.217.0.0,443,TCP,18325,,justin.baker
{C9MKX31L-NGHU2QQT-PRHU},2025-02-04T08:36:36Z,allow,192.168.1.46,172.217.0.0,80,TCP,16214,,justin.baker
{SE4DS3UK-SFSBDBR3-7M33},2025-02-04T18:37:53Z,allow,192.168.1.46,8.8.8.8,53,TCP,11201,,justin.baker
{4XFS1BAE-H8WW8Q4H-N7SO},2025-02-04T08:40:59Z,allow,192.168.1.46,172.217.0.0,443,TCP,33684,,justin.baker
{YFYB29K7-AD9K50XB-6USI},2025-02-05T14:57:31Z,allow,192.168.1.46,8.8.8.8,53,TCP,29622,,justin.baker
{5XAZJHQ5-RDSH10B1-HQ9R},2025-02-05T12:48:30Z,block,192.168.1.46,49.177.101.190,22,TCP,3808,geo_blocked,justin.baker
{WTIIWGQF-17XZ0SOI-YF0Y},2025-02-05T18:21:49Z,allow,192.168.1.46,1.1.1.1,53,TCP,18088,,justin.baker
{CXRSF5TV-M27IYUZA-W0UJ},2025-02-05T17:36:47Z,allow,192.168.1.46,1.1.1.1,80,TCP,17703,,justin.baker
{GK717EJQ-AKSG8006-8ZB0},2025-02-05T12:45:45Z,allow,192.168.1.46,172.217.0.0,443,TCP,20071,,justin.baker
{R6O2FUJC-C55NE65X-8BQB},2025-02-05T18:54:05Z,allow,192.168.1.46,1.1.1.1,443,TCP,32849,,justin.baker
{IMWX5LTL-9ZAK6ILS-TOVZ},2025-02-05T15:27:06Z,allow,192.168.1.46,1.1.1.1,443,TCP,54023,,justin.baker
{M2LIE4YO-ABEONYDP-NWLX},2025-02-05T12:34:11Z,allow,192.168.1.46,1.1.1.1,443,TCP,59957,,justin.baker
{TOU9PXL0-67UUOYX9-QMIO},2025-02-05T10:55:21Z,allow,192.168.1.46,8.8.8.8,80,TCP,56212,,justin.baker
{QFARBRH7-WFJ5OFQB-0FAM},2025-02-05T13:35:18Z,allow,192.168.1.46,8.8.8.8,53,TCP,37831,,justin.baker
{6O0ALJMQ-Y3AOZPYG-LHL0},2025-02-05T10:44:52Z,allow,192.168.1.46,172.217.0.0,443,TCP,19031,,justin.baker
{721EWXQ5-DHMEE74M-TIPA},2025-02-05T11:14:41Z,allow,192.168.1.46,8.8.8.8,53,TCP,49987,,justin.baker
{V2X04KG1-OWOOOE5J-QHLR},2025-02-05T12:16:49Z,allow,192.168.1.46,8.8.8.8,53,TCP,8137,,justin.baker
{ZONI8518-VXITG8CM-NG9V},2025-02-05T13:10:27Z,allow,192.168.1.46,1.1.1.1,80,TCP,2256,,justin.baker
{2X44YU3W-KICIIWAB-B5RP},2025-02-05T09:17:03Z,allow,192.168.1.46,1.1.1.1,80,TCP,6030,,justin.baker
{Q9J3NN5P-N09UME0Q-9XJL},2025-02-05T08:49:25Z,allow,192.168.1.46,172.217.0.0,80,TCP,50560,,justin.baker
{NAR8A2GU-WO2UUK3X-28MT},2025-02-05T15:37:36Z,allow,192.168.1.46,8.8.8.8,53,TCP,26261,,justin.baker
{KN4ONU0Y-EES5G4RV-MNZG},2025-02-05T14:27:58Z,allow,192.168.1.46,8.8.8.8,53,TCP,47007,,justin.baker
{AN43UR5N-VVYPT0GN-O00T},2025-02-05T18:22:12Z,allow,192.168.1.46,1.1.1.1,80,TCP,3863,,justin.baker
{0C96EZI9-WVQYBHY4-IZ8R},2025-02-05T11:39:20Z,allow,192.168.1.46,8.8.8.8,443,TCP,53312,,justin.baker
{XI3JMGC6-D5TA2VRO-9GC0},2025-02-05T18:24:35Z,allow,192.168.1.46,1.1.1.1,443,TCP,1886,,justin.baker
{IRGNS9L6-EYUXCVRE-DIRK},2025-02-05T15:52:48Z,allow,192.168.1.46,8.8.8.8,53,TCP,54580,,justin.baker
{IGYGXZ50-CI3Y4UQ1-WWO7},2025-02-05T14:44:59Z,block,192.168.1.46,25.239.93.55,445,TCP,4787,,justin.baker
{OQ6XXX8S-E7TND70Q-P0KH},2025-02-05T09:20:01Z,allow,192.168.1.46,1.1.1.1,53,TCP,44073,,justin.baker
{5T47UBDC-64Z1BC51-KO93},2025-02-05T14:37:10Z,allow,192.168.1.46,1.1.1.1,80,TCP,11632,,justin.baker
{YCB1QG4U-PJ8OBK6S-GSV1},2025-02-05T09:48:05Z,allow,192.168.1.46,8.8.8.8,443,TCP,18777,,justin.baker
{DG1Z01II-DWN90ROZ-GKOB},2025-02-05T18:33:10Z,allow,192.168.1.46,1.1.1.1,443,TCP,52242,,justin.baker
{PJC61VSK-281JDMBF-XEXN},2025-02-05T16:30:19Z,allow,192.168.1.46,1.1.1.1,80,TCP,32804,,justin.baker
{5V0X5OPF-CNBILNAW-JKAU},2025-02-05T08:34:59Z,allow,192.168.1.46,172.217.0.0,53,TCP,28856,,justin.baker
{ZJ8RBX05-6VBJUUL2-N7GV},2025-02-06T14:26:05Z,allow,192.168.1.46,8.8.8.8,443,TCP,9790,,justin.baker
{UDQFT5CV-5A29A1LA-W8TK},2025-02-06T09:28:32Z,allow,192.168.1.46,1.1.1.1,443,TCP,38837,,justin.baker
{RKQMSH0B-W809WKP8-SKYP},2025-02-06T18:41:37Z,allow,192.168.1.46,172.217.0.0,443,TCP,57943,,justin.baker
{X6CC38P7-DBNO8GLQ-DYWN},2025-02-06T13:24:26Z,allow,192.168.1.46,8.8.8.8,443,TCP,40647,,justin.baker
{E1H7SXI2-D7B3D3OM-WKI1},2025-02-06T12:11:23Z,allow,192.168.1.46,1.1.1.1,443,TCP,31530,,justin.baker
{TRT4HYTJ-2F7G6D4S-IB13},2025-02-06T09:27:02Z,allow,192.168.1.46,172.217.0.0,53,TCP,17999,,justin.baker
{BPZL96UQ-7HGCXMYA-G69N},2025-02-06T17:08:26Z,allow,192.168.1.46,172.217.0.0,443,TCP,8793,,justin.baker
{L80NLRNF-U3MLCLCW-UF93},2025-02-06T18:06:43Z,allow,192.168.1.46,1.1.1.1,443,TCP,20035,,justin.baker
{6KGC6UYU-MUJDF1BX-4Y9N},2025-02-06T15:53:20Z,allow,192.168.1.46,1.1.1.1,443,TCP,59754,,justin.baker
{W4XLJGHL-A862QYJ0-21ND},2025-02-06T12:59:40Z,allow,192.168.1.46,1.1.1.1,80,TCP,29434,,justin.baker
{AZ9ETBX6-PRKVRGB0-5U7Z},2025-02-06T15:49:02Z,allow,192.168.1.46,1.1.1.1,53,TCP,21710,,justin.baker
{PDPV053I-NVZEPNBH-QPB5},2025-02-06T18:34:10Z,allow,192.168.1.46,8.8.8.8,53,TCP,59627,,justin.baker
{C3D1061T-B05U46PX-D9QR},2025-02-06T11:13:23Z,allow,192.168.1.46,1.1.1.1,53,TCP,44479,,justin.baker
{O2EFEW3D-H1Y3HZME-VQX4},2025-02-06T12:25:23Z,allow,192.168.1.46,1.1.1.1,80,TCP,44285,,justin.baker
{KLH00DUW-D4LVNF8J-2ZTP},2025-02-06T15:37:49Z,allow,192.168.1.46,8.8.8.8,53,TCP,6504,,justin.baker
{JEXZI8DP-DPFMJS8Z-6MZB},2025-02-06T14:24:37Z,allow,192.168.1.46,172.217.0.0,443,TCP,24409,,justin.baker
{OWW236GQ-JDFU3T43-T57T},2025-02-06T13:58:22Z,allow,192.168.1.46,1.1.1.1,53,TCP,46885,,justin.baker
{256IEQH4-TYN8K64F-LG4F},2025-02-06T15:53:38Z,allow,192.168.1.46,1.1.1.1,53,TCP,5739,,justin.baker
{TFNXAROJ-Z9M3V1BS-OID7},2025-02-06T10:06:06Z,allow,192.168.1.46,8.8.8.8,80,TCP,28104,,justin.baker
{8VYIF6H0-KV3384XE-RXGO},2025-02-06T09:58:39Z,allow,192.168.1.46,8.8.8.8,53,TCP,9636,,justin.baker
{ULATX6DC-1NSNQ2D6-6YLM},2025-02-06T16:47:33Z,allow,192.168.1.46,1.1.1.1,80,TCP,44175,,justin.baker
{G2I0V5G6-K7HL60JJ-LYHK},2025-02-06T12:27:49Z,allow,192.168.1.46,1.1.1.1,53,TCP,11446,,justin.baker
{AJOKLE1K-ZQN20AUI-LZWH},2025-02-06T14:08:14Z,allow,192.168.1.46,172.217.0.0,80,TCP,19789,,justin.baker
{LW9Z4B8L-731O87H3-ZHFT},2025-02-06T14:41:24Z,allow,192.168.1.46,172.217.0.0,443,TCP,49285,,justin.baker
{52UJM1XM-YVCNC3CZ-HUUJ},2025-02-06T08:21:49Z,block,192.168.1.46,215.227.105.126,22,TCP,4959,port_scan,justin.baker
{RGKUI94G-ID8WFFBX-KJFD},2025-02-06T17:28:59Z,allow,192.168.1.46,172.217.0.0,53,TCP,46777,,justin.baker
{C01UKE7U-6G85UROF-68CZ},2025-02-06T16:04:16Z,allow,192.168.1.46,1.1.1.1,443,TCP,33711,,justin.baker
{HSMWQQ6H-XRS03UG4-626U},2025-02-06T14:52:51Z,allow,192.168.1.46,1.1.1.1,53,TCP,46156,,justin.baker
{AZG4OBW4-IIJX7EXD-8KDR},2025-02-06T17:39:30Z,allow,192.168.1.46,8.8.8.8,53,TCP,54329,,justin.baker
{3Y7XSYY2-VJ4VBYN8-X1ZI},2025-02-06T18:26:00Z,allow,192.168.1.46,8.8.8.8,80,TCP,46133,,justin.baker
{XRULF67P-Z4RPK00E-HOG6},2025-02-06T17:25:26Z,allow,192.168.1.46,8.8.8.8,53,TCP,28858,,justin.baker
{ZXDZEMN4-W291J6RB-1T1S},2025-02-06T16:51:26Z,allow,192.168.1.46,8.8.8.8,80,TCP,31459,,justin.baker
{GBN31XOM-FEP93WLL-W6EE},2025-02-07T11:45:30Z,allow,192.168.1.46,8.8.8.8,80,TCP,30514,,justin.baker
{OF92ZP4J-QUJ722B7-FR8I},2025-02-07T09:05:27Z,allow,192.168.1.46,8.8.8.8,443,TCP,37224,,justin.baker
{ZCEDCJM8-TVM6NVVT-KWSB},2025-02-07T10:59:37Z,allow,192.168.1.46,8.8.8.8,443,TCP,46920,,justin.baker
{75T58ZNM-77ZUFHXJ-9H9V},2025-02-07T17:30:48Z,allow,192.168.1.46,1.1.1.1,443,TCP,34223,,justin.baker
{YEDC22JN-JB9R50GV-V8OA},2025-02-07T15:48:42Z,allow,192.168.1.46,172.217.0.0,53,TCP,56848,,justin.baker
{388HFMBG-75CE1HW9-QPAE},2025-02-07T13:37:55Z,allow,192.168.1.46,172.217.0.0,443,TCP,21666,,justin.baker
{MCTNWRX3-W11U6KBD-TMKB},2025-02-07T14:07:36Z,allow,192.168.1.46,8.8.8.8,53,TCP,15634,,justin.baker
{A6HHKRKN-HQAGCRJU-2LFM},2025-02-07T10:19:45Z,allow,192.168.1.46,172.217.0.0,53,TCP,27035,,justin.baker
{VWCNUBOK-2BGRSECX-CEZB},2025-02-07T17:38:44Z,allow,192.168.1.46,8.8.8.8,53,TCP,6287,,justin.baker
{8YPTOV76-S28W44C3-KW3Z},2025-02-07T13:57:00Z,allow,192.168.1.46,8.8.8.8,53,TCP,58929,,justin.baker
{WCTJX8OP-06SDXKAN-OKA9},2025-02-07T08:27:39Z,allow,192.168.1.46,172.217.0.0,53,TCP,10925,,justin.baker
{RX5AW3LU-WTA44TWR-WN5W},2025-02-07T13:12:24Z,allow,192.168.1.46,1.1.1.1,80,TCP,37148,,justin.baker
{VG3ZSQGS-CTDKNVH9-XG9E},2025-02-07T16:39:44Z,allow,192.168.1.46,1.1.1.1,53,TCP,16442,,justin.baker
{MQHY2SPS-00Y6FJUS-TKHP},2025-02-07T14:19:58Z,allow,192.168.1.46,8.8.8.8,80,TCP,56119,,justin.baker
{4URX9KNZ-69JAUA8X-GCYF},2025-02-07T15:44:02Z,allow,192.168.1.46,8.8.8.8,53,TCP,8974,,justin.baker
{ENIOBK60-88RAQOKZ-NN4T},2025-02-07T10:10:50Z,allow,192.168.1.46,1.1.1.1,443,TCP,9739,,justin.baker
{LMBDJJKV-N7QA7B4U-MK2F},2025-02-07T11:36:15Z,allow,192.168.1.46,1.1.1.1,80,TCP,6756,,justin.baker
{WCZFX7L3-GSEL7ETB-TEEW},2025-02-07T13:12:44Z,allow,192.168.1.46,8.8.8.8,53,TCP,34182,,justin.baker
{Z9WLKM6X-QWK3DJFJ-A2OG},2025-02-07T18:59:03Z,allow,192.168.1.46,172.217.0.0,53,TCP,54042,,justin.baker
{D8RT0EXP-13JP0RMB-ZZDR},2025-02-07T13:45:02Z,allow,192.168.1.46,8.8.8.8,443,TCP,41505,,justin.baker
{NROZBOUX-AFUDPP1R-EF8U},2025-02-07T13:26:52Z,allow,192.168.1.46,172.217.0.0,443,TCP,44651,,justin.baker
{N7AA1QND-HLLNAEOQ-6QXG},2025-02-07T14:54:26Z,allow,192.168.1.46,172.217.0.0,80,TCP,11361,,justin.baker
{2SWMZ7ZN-VZZ46OH4-UDWH},2025-02-07T17:37:30Z,allow,192.168.1.46,8.8.8.8,80,TCP,4050,,justin.baker
{LDDL5897-N2QJO57M-N3WC},2025-02-07T18:37:24Z,allow,192.168.1.46,172.217.0.0,53,TCP,18159,,justin.baker
{QRCKTZJR-YQ68R0EI-LJU0},2025-02-07T12:53:11Z,allow,192.168.1.46,1.1.1.1,443,TCP,48402,,justin.baker
{HPC1O29N-LEMW8UT1-LY2Y},2025-02-07T09:51:58Z,allow,192.168.1.46,1.1.1.1,443,TCP,22739,,justin.baker
{N147OZ1Z-0GC20DTL-GYGS},2025-02-07T18:43:57Z,allow,192.168.1.46,1.1.1.1,80,TCP,44379,,justin.baker
{YPFXA28J-KBAJAJ33-9IG6},2025-02-07T08:06:15Z,allow,192.168.1.46,1.1.1.1,80,TCP,48662,,justin.baker
{TABH55E8-SN8XG8KB-AYQV},2025-02-10T17:17:07Z,allow,192.168.1.46,1.1.1.1,53,TCP,37844,,justin.baker
{ZN8O5EFV-CVU5XMSN-MTZT},2025-02-10T17:19:44Z,allow,192.168.1.46,8.8.8.8,443,TCP,42795,,justin.baker
{R6L8SFEY-5N1Q2S64-XXWB},2025-02-10T16:40:28Z,block,192.168.1.46,60.69.30.161,3389,TCP,3581,port_scan,justin.baker
{9O9YM0UW-J8SID8A4-WA3D},2025-02-10T12:28:57Z,allow,192.168.1.46,1.1.1.1,443,TCP,57393,,justin.baker
{HERZBF0T-HYIMFKY5-2AW4},2025-02-10T12:37:54Z,allow,192.168.1.46,1.1.1.1,53,TCP,26042,,justin.baker
{094X4J1T-RAXBYM6J-Z94Y},2025-02-10T10:27:14Z,allow,192.168.1.46,172.217.0.0,53,TCP,4425,,justin.baker
{KI0O7C1M-OI8L8GV7-AF3A},2025-02-10T12:25:34Z,allow,192.168.1.46,8.8.8.8,53,TCP,8076,,justin.baker
{W3CY4LNQ-APRI733L-AQWE},2025-02-10T13:18:09Z,allow,192.168.1.46,8.8.8.8,443,TCP,25580,,justin.baker
{36BV69DU-FEL39YM6-GLWS},2025-02-10T17:33:04Z,allow,192.168.1.46,8.8.8.8,443,TCP,45305,,justin.baker
{DW4I144Y-4WHZ1OJV-2ZSJ},2025-02-10T14:53:11Z,allow,192.168.1.46,1.1.1.1,53,TCP,9136,,justin.baker
{F5MYBKT1-EE8UI6PB-UCKY},2025-02-10T08:13:12Z,allow,192.168.1.46,1.1.1.1,80,TCP,55493,,justin.baker
{6H995VX8-PC7TR8O4-UKDZ},2025-02-10T12:18:24Z,allow,192.168.1.46,8.8.8.8,80,TCP,39910,,justin.baker
{XRJT4YX7-717XOK1Y-R9TH},2025-02-10T14:08:01Z,allow,192.168.1.46,172.217.0.0,80,TCP,49623,,justin.baker
{KFW4EOCW-6CO5HZGC-LPZR},2025-02-10T16:53:26Z,allow,192.168.1.46,172.217.0.0,443,TCP,56874,,justin.baker
{JGNW7879-T4UAQ53H-EXER},2025-02-10T14:05:34Z,allow,192.168.1.46,8.8.8.8,53,TCP,22369,,justin.baker
{8QS4IO2V-894GXLG2-NRV3},2025-02-10T16:54:36Z,allow,192.168.1.46,8.8.8.8,443,TCP,32986,,justin.baker
{DPL2UQ77-HSJMLJRK-3XB6},2025-02-10T13:37:41Z,allow,192.168.1.46,172.217.0.0,53,TCP,48352,,justin.baker
{4XTR5SON-AWARUW4Z-QTJZ},2025-02-10T08:17:06Z,allow,192.168.1.46,8.8.8.8,80,TCP,27009,,justin.baker
{O5VD4IDT-BVU2TZ5L-CCUZ},2025-02-10T08:07:54Z,allow,192.168.1.46,1.1.1.1,443,TCP,11350,,justin.baker
{GNLU7H0Y-76PAC2FA-RUEO},2025-02-10T13:24:40Z,allow,192.168.1.46,172.217.0.0,443,TCP,7765,,justin.baker
{KRM8UGLM-3RMYRAYS-MY3S},2025-02-10T11:53:56Z,allow,192.168.1.46,1.1.1.1,80,TCP,54194,,justin.baker
{ONQX4KIH-OVQQ3KA6-6651},2025-02-10T08:13:13Z,allow,192.168.1.46,172.217.0.0,80,TCP,12570,,justin.baker
{5GM27SPE-NRAFYQ02-HEYE},2025-02-10T11:37:53Z,allow,192.168.1.46,8.8.8.8,80,TCP,30593,,justin.baker
{W252RLSZ-MWE3C4V7-D5TU},2025-02-10T11:19:51Z,allow,192.168.1.46,1.1.1.1,80,TCP,47433,,justin.baker
{IM16IUXC-J5R8BJDG-GWFX},2025-02-10T09:20:31Z,allow,192.168.1.46,1.1.1.1,80,TCP,45076,,justin.baker
{BHYG6SZZ-B3CSU3WJ-B7E0},2025-02-10T12:10:54Z,block,192.168.1.46,219.168.161.199,22,TCP,2362,,justin.baker
{5JHUKBZA-85Q1NKE6-YI2M},2025-02-10T16:49:50Z,allow,192.168.1.46,1.1.1.1,443,TCP,7414,,justin.baker
{VKLBCQTC-GEMM63EN-6SR5},2025-02-10T13:50:46Z,allow,192.168.1.46,172.217.0.0,443,TCP,41686,,justin.baker
{1FU4WSEN-O68PYHY9-NDTX},2025-02-10T17:08:56Z,allow,192.168.1.46,1.1.1.1,443,TCP,31123,,justin.baker
{PCHSYACB-P3DSJTCX-I8R9},2025-02-10T08:02:48Z,allow,192.168.1.46,1.1.1.1,443,TCP,23309,,justin.baker
{5U5PBUX4-WY448CHW-F0E7},2025-02-10T15:07:27Z,allow,192.168.1.46,8.8.8.8,53,TCP,59451,,justin.baker
{AFI2X87J-BY3C9SRK-BOGZ},2025-02-10T08:06:19Z,allow,192.168.1.46,1.1.1.1,443,TCP,6671,,justin.baker
{2U0KK0BB-90YD4S0I-APLF},2025-02-10T14:43:08Z,allow,192.168.1.46,172.217.0.0,53,TCP,27840,,justin.baker
{LOW6V5B5-3HGWFNTN-NJXN},2025-02-11T11:37:29Z,allow,192.168.1.46,8.8.8.8,443,TCP,1182,,justin.baker
{V0BET2UK-UM6Q26P8-F8LH},2025-02-11T11:41:39Z,block,192.168.1.46,30.136.176.154,3389,TCP,2702,geo_blocked,justin.baker
{65097663-CBY2B1UI-UT8L},2025-02-11T17:47:53Z,allow,192.168.1.46,1.1.1.1,80,TCP,36176,,justin.baker
{6ZO1UMKG-QWBZJA17-8FF9},2025-02-11T14:01:39Z,block,192.168.1.46,79.99.114.5,23,TCP,3340,geo_blocked,justin.baker
{M9KF9M7G-6WCPUYKL-VJWM},2025-02-11T13:49:21Z,allow,192.168.1.46,8.8.8.8,53,TCP,43529,,justin.baker
{EMAMJEPY-QS1Y6K6D-GGT3},2025-02-11T18:14:18Z,allow,192.168.1.46,8.8.8.8,80,TCP,2670,,justin.baker
{Z9EUIGYC-DNKRJSUX-I2K6},2025-02-11T09:42:35Z,allow,192.168.1.46,1.1.1.1,53,TCP,44272,,justin.baker
{OSWO2H6E-B3G1F9WJ-581U},2025-02-11T18:04:59Z,allow,192.168.1.46,1.1.1.1,80,TCP,46651,,justin.baker
{DJ5AB3ZA-GB9UPIZJ-PI66},2025-02-11T16:43:31Z,allow,192.168.1.46,8.8.8.8,80,TCP,22286,,justin.baker
{69ADZZ1Q-70LI9AZ7-SNJS},2025-02-11T14:13:03Z,allow,192.168.1.46,1.1.1.1,53,TCP,26052,,justin.baker
{LZD7NBOT-759MCOVL-17KM},2025-02-11T08:04:10Z,allow,192.168.1.46,172.217.0.0,443,TCP,36732,,justin.baker
{4TWNA5YK-OYDSPYP4-RK0W},2025-02-11T12:32:24Z,block,192.168.1.46,85.77.146.88,445,TCP,3172,,justin.baker
{UNFG4S2M-1W0UZE9V-VYNN},2025-02-11T18:25:26Z,allow,192.168.1.46,1.1.1.1,80,TCP,55437,,justin.baker
{EAFS8PEQ-PHA62C2C-1Q36},2025-02-11T09:43:29Z,allow,192.168.1.46,1.1.1.1,53,TCP,1635,,justin.baker
{R1VOMVNF-S14AJXT9-1E21},2025-02-11T14:15:03Z,allow,192.168.1.46,8.8.8.8,53,TCP,7929,,justin.baker
{DNEV5VBY-MAH1JC87-NG1E},2025-02-11T14:34:23Z,allow,192.168.1.46,8.8.8.8,80,TCP,18288,,justin.baker
{WZTJZVAE-Y3D2TB2O-A3B0},2025-02-11T10:47:39Z,block,192.168.1.46,234.194.169.120,23,TCP,971,policy_violation,justin.baker
{WESGYUAN-VZAR67NN-DHYQ},2025-02-11T14:21:49Z,allow,192.168.1.46,1.1.1.1,443,TCP,23400,,justin.baker
{VJY4ZWAI-R2V2NCN9-B71C},2025-02-11T11:12:29Z,allow,192.168.1.46,8.8.8.8,53,TCP,8338,,justin.baker
{VCZGIUFF-0DZOAT1U-ZKWD},2025-02-11T15:36:09Z,allow,192.168.1.46,1.1.1.1,53,TCP,18950,,justin.baker
{MAMFUI6W-3QWXY32Q-E0EL},2025-02-11T13:41:01Z,allow,192.168.1.46,172.217.0.0,53,TCP,43006,,justin.baker
{GY3P761B-DHHUF91E-4EP9},2025-02-11T09:13:46Z,allow,192.168.1.46,8.8.8.8,53,TCP,10267,,justin.baker
{FONTO51A-NKE33VR6-USOU},2025-02-11T10:04:32Z,allow,192.168.1.46,1.1.1.1,443,TCP,36948,,justin.baker
{WTI2UWDX-6WKAX8AI-VIJE},2025-02-11T16:17:28Z,block,192.168.1.46,4.57.250.241,3389,TCP,1232,,justin.baker
{6KO4MDGL-D9WCV10F-HODO},2025-02-11T14:25:17Z,allow,192.168.1.46,172.217.0.0,53,TCP,40741,,justin.baker
{U55AO73Y-N4407XI7-8Y93},2025-02-11T16:55:21Z,allow,192.168.1.46,8.8.8.8,80,TCP,52456,,justin.baker
{8KY3EA7K-2AI8ZG8E-UBLD},2025-02-11T10:53:19Z,allow,192.168.1.46,8.8.8.8,53,TCP,46285,,justin.baker
{IUUW4FY8-XFMXSH5Y-JO28},2025-02-11T08:16:03Z,allow,192.168.1.46,172.217.0.0,80,TCP,43187,,justin.baker
{APBSG5O0-YHP65K43-4BOM},2025-02-11T14:52:58Z,allow,192.168.1.46,1.1.1.1,443,TCP,59185,,justin.baker
{1XNCZULA-5O74FBNB-XSHE},2025-02-11T10:55:30Z,allow,192.168.1.46,172.217.0.0,53,TCP,7912,,justin.baker
{BL7YKQHS-BVG43WRD-C0VD},2025-02-11T16:26:34Z,allow,192.168.1.46,1.1.1.1,53,TCP,30398,,justin.baker
{7L1YKAMV-54M9JSLJ-AEW7},2025-02-11T16:33:22Z,allow,192.168.1.46,8.8.8.8,53,TCP,54302,,justin.baker
{JXDR7RVD-ZV5H9H1O-IQVD},2025-02-11T18:12:39Z,allow,192.168.1.46,8.8.8.8,80,TCP,28911,,justin.baker
{FLIIFB9G-NWVSACON-D2M2},2025-02-11T10:03:51Z,allow,192.168.1.46,172.217.0.0,53,TCP,11674,,justin.baker
{1MEGZIZL-CCHF5GZW-A775},2025-02-11T16:49:28Z,allow,192.168.1.46,1.1.1.1,443,TCP,35375,,justin.baker
{RB6AJ90T-VI38NNEF-FFBK},2025-02-11T18:59:03Z,allow,192.168.1.46,1.1.1.1,80,TCP,42199,,justin.baker
{D6B7F05D-Q9VWDNFD-ER7Q},2025-02-11T08:42:17Z,block,192.168.1.46,37.195.249.227,23,TCP,398,policy_violation,justin.baker
{KZZQ88EK-2AQOABRS-3E62},2025-02-11T15:15:15Z,allow,192.168.1.46,172.217.0.0,80,TCP,51993,,justin.baker
{Y7V4VCMX-2HLHLIBH-KK2R},2025-02-11T12:38:20Z,allow,192.168.1.46,8.8.8.8,443,TCP,19905,,justin.baker
{RGY70N45-KEQ70CS8-5Y3N},2025-02-11T12:31:47Z,allow,192.168.1.46,172.217.0.0,80,TCP,59406,,justin.baker
{PKKDSVMI-YSUD0MQP-MKKP},2025-02-12T16:56:17Z,allow,192.168.1.46,172.217.0.0,80,TCP,28996,,justin.baker
{XFGAPTNU-ZPG5RMMT-Y9NA},2025-02-12T13:22:42Z,allow,192.168.1.46,1.1.1.1,443,TCP,57088,,justin.baker
{VMZ7CAI3-IC1MB0YE-P0UY},2025-02-12T14:38:16Z,allow,192.168.1.46,8.8.8.8,80,TCP,5053,,justin.baker
{AKLZ6BZT-FZH3PLSQ-WYYH},2025-02-12T11:47:45Z,allow,192.168.1.46,8.8.8.8,53,TCP,23756,,justin.baker
{CIRXZFWZ-11VBRL7Z-T2IU},2025-02-12T12:16:02Z,allow,192.168.1.46,1.1.1.1,443,TCP,42817,,justin.baker
{V8FTW0ZK-OQVSTTB6-LGXG},2025-02-12T15:33:56Z,allow,192.168.1.46,172.217.0.0,443,TCP,34830,,justin.baker
{8P3AH52W-8ABHO75N-I3ME},2025-02-12T12:17:28Z,allow,192.168.1.46,1.1.1.1,53,TCP,55441,,justin.baker
