id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content,size,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_sensitive_folder,is_shared_folder,size_mb,is_large_file,activity_encoded
{CJXCSE2K-GJD667UY-3QFH},2025-01-22 14:58:35,U0025,PC-5025,/marketing/analytics/everyone.txt,File Open,0,False,Write clearly side model enough role police a gas still authority vote expert evening miss.,109245,14,2,22,0,1,0,0,0,0.10418415069580078,0,0
{HRI4FN9N-4IUUO340-3WZ0},2025-01-22 12:35:00,U0025,PC-5025,/marketing/content/whose.doc,File Write,0,False,Decision adult reach sell summer reason less song for foreign condition.,167602,12,2,22,0,1,0,0,0,0.1598377227783203,0,1
{3ITVYJLT-PR9D2JTV-1UKR},2025-01-22 11:07:23,U0025,PC-5025,/shared/documents/for.doc,File Open,0,False,Partner on safe future light soon least history would box next.,144370,11,2,22,0,1,0,0,1,0.1376819610595703,0,0
{7PMUGK72-0OYBB4K4-NM9M},2025-01-23 12:05:37,U0025,PC-5025,/marketing/analytics/into.pptx,File Write,0,False,Area effort score team cold history station.,14766,12,3,23,0,1,0,0,0,0.014081954956054688,0,1
{VGEGMJYU-EMY1E7DC-PP5B},2025-01-23 14:42:20,U0025,PC-5025,/shared/documents/woman.pdf,File Write,0,False,Research manager focus how response weight dinner during baby produce break beyond clearly.,197651,14,3,23,0,1,0,0,1,0.18849468231201172,0,1
{0RRG296D-ZCD6IMB0-1D5W},2025-01-23 15:01:00,U0025,PC-5025,/shared/templates/floor.csv,File Open,0,False,Color indeed purpose him quality kitchen American whose account federal red.,53537,15,3,23,0,1,0,0,1,0.051056861877441406,0,0
{7FF6R208-W8IHWW4U-74CE},2025-01-23 10:58:24,U0025,PC-5025,/shared/resources/shake.doc,File Copy,0,False,Side throughout court question quickly history several hot all two.,137621,10,3,23,0,1,0,0,1,0.13124561309814453,0,2
{BZM6KX1C-XBXPAWQP-OE9F},2025-01-23 11:37:11,U0025,PC-5025,/shared/templates/green.csv,File Open,0,False,Near media reflect physical list budget animal form forget even decade matter.,91624,11,3,23,0,1,0,0,1,0.08737945556640625,0,0
{5CFUFU9E-QB54DURY-ZRHT},2025-01-23 13:04:25,U0025,PC-5025,/marketing/content/professional.pdf,File Write,0,False,Lose door budget finally edge bar go organization notice cause build store reflect sound me.,73291,13,3,23,0,1,0,0,0,0.06989574432373047,0,1
{CKMYAWVU-OK9RGIQW-L34F},2025-01-23 12:39:44,U0025,PC-5025,/shared/templates/mind.csv,File Copy,0,False,Something day structure already my remain will.,77447,12,3,23,0,1,0,0,1,0.07385921478271484,0,2
{0BDX2VMS-ORSG296I-AI0S},2025-01-23 12:55:34,U0025,PC-5025,/company/policies/strong.csv,File Copy,0,False,Military reveal past appear often thought they weight step for look someone cultural.,49946,12,3,23,0,1,0,0,1,0.04763221740722656,0,2
{4VXEVC66-LG7KCVMF-XTMD},2025-01-23 09:50:29,U0025,PC-5025,/company/announcements/experience.xlsx,File Copy,0,False,Only quite amount record blue reduce foreign commercial land their our stage.,199228,9,3,23,0,1,0,0,1,0.18999862670898438,0,2
{NXJFJJDZ-5L4LLEUJ-1512},2025-01-23 10:59:24,U0025,PC-5025,/marketing/campaigns/political.doc,File Copy,0,False,Administration account spring work continue future song everyone hot wrong far purpose.,185730,10,3,23,0,1,0,0,0,0.1771259307861328,0,2
{6ZWCPARD-HJ4QQRMD-X5Z5},2025-01-23 09:51:46,U0025,PC-5025,/company/policies/office.docx,File Copy,0,False,Bring everything herself soon family ability yeah may message begin dream business quickly.,97418,9,3,23,0,1,0,0,1,0.09290504455566406,0,2
{GVZNM76T-2071H6QL-SEMV},2025-01-23 14:24:30,U0025,PC-5025,/company/policies/fear.docx,File Open,0,False,Could need a leg look check federal do activity not safe fight.,26744,14,3,23,0,1,0,0,1,0.02550506591796875,0,0
{O625GRUO-VB56RJMI-V78E},2025-01-23 14:12:31,U0025,PC-5025,/company/announcements/cold.xlsx,File Write,0,False,Difference after beat TV see as nearly detail speech.,135591,14,3,23,0,1,0,0,1,0.12930965423583984,0,1
{0VEPHC8F-11YJCQ48-VYJO},2025-01-23 14:27:28,U0025,PC-5025,/shared/templates/score.docx,File Copy,0,False,Past arrive decide church everyone close their not degree house door real center.,82755,14,3,23,0,1,0,0,1,0.07892131805419922,0,2
{LXEKDLUJ-X406BYVS-96NE},2025-01-24 16:02:19,U0025,PC-5025,/shared/documents/fall.csv,File Write,0,False,West affect method wife time visit since push.,26999,16,4,24,0,1,0,0,1,0.025748252868652344,0,1
{JA5TN67S-J9029NQN-W8XZ},2025-01-24 16:52:14,U0025,PC-5025,/shared/resources/opportunity.pdf,File Open,0,False,Town water ask green doctor medical choice may resource street sound.,24312,16,4,24,0,1,0,0,1,0.02318572998046875,0,0
{M6JHXY0G-YL6TE4AX-2B26},2025-01-24 10:33:01,U0025,PC-5025,/company/announcements/decade.docx,File Write,0,False,Candidate election too more skin bag however day.,46572,10,4,24,0,1,0,0,1,0.044414520263671875,0,1
{WFXK5VNJ-UPJC6PFM-9U9H},2025-01-24 14:27:06,U0025,PC-5025,/marketing/analytics/feeling.docx,File Copy,0,False,Chance movie participant result ball chair couple.,53250,14,4,24,0,1,0,0,0,0.05078315734863281,0,2
{ELCROTKH-YL5UJ4Q8-J6NW},2025-01-24 13:28:18,U0025,PC-5025,/marketing/content/meeting.docx,File Copy,0,False,Similar old feel question director get relationship prepare involve.,58595,13,4,24,0,1,0,0,0,0.05588054656982422,0,2
{4JJF3ODF-9EHCUQI5-139P},2025-01-24 14:28:01,U0025,PC-5025,/shared/templates/soldier.csv,File Write,0,False,Father strong along phone make debate account who skin collection agency but everything trial provide recognize.,31471,14,4,24,0,1,0,0,1,0.030013084411621094,0,1
{9MS3NNYA-NATKN5EF-5G33},2025-01-24 09:39:35,U0025,PC-5025,/shared/templates/nature.doc,File Open,0,False,Capital three near hear author brother late democratic lose single enjoy.,130609,9,4,24,0,1,0,0,1,0.1245584487915039,0,0
{TRTDGLCZ-Q2H61U80-IEFR},2025-01-24 15:00:28,U0025,PC-5025,/company/policies/think.docx,File Write,0,False,Hundred yes miss seat hard public model they party.,91451,15,4,24,0,1,0,0,1,0.08721446990966797,0,1
{EF37IBCS-7IB36QM0-O02I},2025-01-24 12:23:33,U0025,PC-5025,/shared/templates/letter.pdf,File Write,0,False,Beat player he ahead must something season.,151821,12,4,24,0,1,0,0,1,0.14478778839111328,0,1
{JMAUBPSO-LT9B4D1L-04VU},2025-01-24 14:26:24,U0025,PC-5025,/shared/documents/stay.doc,File Write,0,False,You class sound color off feel civil.,61717,14,4,24,0,1,0,0,1,0.05885791778564453,0,1
{9GJVR0MS-7GRYMNU4-53ZY},2025-01-24 09:21:16,U0025,PC-5025,/company/policies/speech.pptx,File Write,0,False,Charge control cover various why coach reason along visit leave plan record remain history sell.,61220,9,4,24,0,1,0,0,1,0.058383941650390625,0,1
{NBECAWBM-70E0VIKI-9JO3},2025-01-24 12:29:14,U0025,PC-5025,/marketing/content/center.pptx,File Write,0,False,Dog environment still later want difference source rest.,38849,12,4,24,0,1,0,0,0,0.037049293518066406,0,1
{2UTFKDAT-1ITKQ302-1SZA},2025-01-24 15:53:27,U0025,PC-5025,/company/announcements/choose.pdf,File Write,0,False,Cultural only this low adult international pass could occur.,75440,15,4,24,0,1,0,0,1,0.0719451904296875,0,1
{9XQPV9P3-MLPZR14L-PYTK},2025-01-24 11:51:36,U0025,PC-5025,/shared/resources/property.doc,File Open,0,False,They career just country far international process always gas.,60676,11,4,24,0,1,0,0,1,0.057865142822265625,0,0
{AB2CQJ3Q-D76QDZYU-T1HV},2025-01-24 11:14:38,U0025,PC-5025,/shared/documents/whether.pdf,File Write,0,False,Cold lose work meet morning building do huge economic.,111001,11,4,24,0,1,0,0,1,0.10585880279541016,0,1
{WCLE0M9E-5RSI4U87-XLTM},2025-01-27 12:37:29,U0025,PC-5025,/company/announcements/particularly.xlsx,File Write,0,False,Energy own apply by much run environmental face themselves item.,46907,12,0,27,0,1,0,0,1,0.04473400115966797,0,1
{RW1GLUFE-359394ZR-1OLE},2025-01-27 15:19:56,U0025,PC-5025,/shared/resources/over.docx,File Open,0,False,Must drop the score long capital than name reveal worker idea.,124787,15,0,27,0,1,0,0,1,0.11900615692138672,0,0
{XEMBBM57-B77UAS2O-5X4C},2025-01-27 10:52:29,U0025,PC-5025,/company/policies/road.docx,File Copy,0,False,Religious trade listen free space ask new choice international.,3181,10,0,27,0,1,0,0,1,0.0030336380004882812,0,2
{XPPG0GST-Y666G3C6-JCLB},2025-01-27 16:55:14,U0025,PC-5025,/marketing/analytics/camera.xlsx,File Write,0,False,Artist PM sit doctor girl air watch poor it rather citizen significant knowledge common.,51738,16,0,27,0,1,0,0,0,0.04934120178222656,0,1
{053HI8NB-8LC3QN1G-2VQP},2025-01-27 13:47:15,U0025,PC-5025,/marketing/analytics/agency.txt,File Copy,0,False,Western discuss style simply worry out member worker available since popular herself suddenly as.,3961,13,0,27,0,1,0,0,0,0.0037775039672851562,0,2
{YBKIIKE8-YDOR6TY9-CO90},2025-01-27 12:21:35,U0025,PC-5025,/shared/documents/drop.doc,File Copy,0,False,Great will item small message official discover business fear star loss step no big management.,107836,12,0,27,0,1,0,0,1,0.10284042358398438,0,2
{4H0XOAQW-GGR1TN75-FSRM},2025-01-27 16:49:22,U0025,PC-5025,/shared/resources/four.docx,File Copy,0,False,Fact detail exist little sister yes pretty official section seek.,91467,16,0,27,0,1,0,0,1,0.08722972869873047,0,2
{K090LJ2D-D2TDTJX7-5DVR},2025-01-27 16:51:15,U0025,PC-5025,/marketing/content/trade.doc,File Open,0,False,Guy difference on century little bill drive able artist health draw laugh.,190552,16,0,27,0,1,0,0,0,0.18172454833984375,0,0
{TBIMLKWH-7NBN29L8-GAH8},2025-01-27 11:59:59,U0025,PC-5025,/shared/documents/road.docx,File Write,0,False,Movie trouble newspaper matter four parent much field some fish.,171777,11,0,27,0,1,0,0,1,0.1638193130493164,0,1
{B01L9ESA-M98AM7O0-DWW7},2025-01-27 13:48:04,U0025,PC-5025,/shared/templates/write.txt,File Write,0,False,Wear understand sign natural main over trouble situation measure appear herself.,161129,13,0,27,0,1,0,0,1,0.15366458892822266,0,1
{7JBWQZFD-KUUZVD48-TOWE},2025-01-27 14:21:13,U0025,PC-5025,/company/announcements/stand.docx,File Open,0,False,Life prevent other rock those remember page realize walk campaign beautiful care forget.,43650,14,0,27,0,1,0,0,1,0.04162788391113281,0,0
{033G63Q8-IIIYHQUR-VAZG},2025-01-27 12:15:19,U0025,PC-5025,/marketing/analytics/too.pdf,File Open,0,False,Appear visit nation safe station situation media reality officer soldier people think culture tend management environment.,180158,12,0,27,0,1,0,0,0,0.1718120574951172,0,0
{KOAVC2GH-C5MME97H-0W6T},2025-01-28 15:26:23,U0025,PC-5025,/marketing/analytics/world.doc,File Write,0,False,Performance say not middle inside term choose food test create range along bring police.,37518,15,1,28,0,1,0,0,0,0.03577995300292969,0,1
{IY3V49SI-ZMCCR80P-RPJ0},2025-01-28 16:15:20,U0025,PC-5025,/marketing/content/break.pdf,File Copy,0,False,Lot key worry side perform operation enter physical role prepare drug.,103025,16,1,28,0,1,0,0,0,0.0982522964477539,0,2
{QSTW5UHU-49YL5FGY-RQE8},2025-01-28 14:46:57,U0025,PC-5025,/marketing/analytics/defense.xlsx,File Open,0,False,Impact chance involve letter approach culture safe look real describe.,93545,14,1,28,0,1,0,0,0,0.08921146392822266,0,0
{BFHGU0KH-9O9NDSK4-DTWK},2025-01-28 12:51:45,U0025,PC-5025,/marketing/campaigns/understand.pptx,File Open,0,False,Remember positive happy offer animal west resource season film.,158569,12,1,28,0,1,0,0,0,0.15122318267822266,0,0
{LQEC94FT-WRMR1GIQ-MNA4},2025-01-28 13:57:40,U0025,PC-5025,/shared/resources/movement.csv,File Open,0,False,Civil note culture home kitchen drug pull personal standard power heavy kid marriage.,83119,13,1,28,0,1,0,0,1,0.0792684555053711,0,0
{UV7NUODY-JP7C436J-78GF},2025-01-28 12:58:54,U0025,PC-5025,/shared/templates/action.xlsx,File Write,0,False,Up fear college thank lot glass place word.,140087,12,1,28,0,1,0,0,1,0.13359737396240234,0,1
{DWSVMT3U-ZTVTA8FA-KTMI},2025-01-28 15:51:40,U0025,PC-5025,/company/announcements/PM.docx,File Open,0,False,Attack debate report dinner his fear his.,100229,15,1,28,0,1,0,0,1,0.09558582305908203,0,0
{D6GUJO6M-QOGN45Q0-OYF1},2025-01-28 13:32:38,U0025,PC-5025,/marketing/analytics/guy.pptx,File Write,0,False,Experience hair above ahead language state walk them spend catch allow do officer run yet.,7212,13,1,28,0,1,0,0,0,0.006877899169921875,0,1
{BZTIP6T1-JV8B6ONE-7MHB},2025-01-28 16:44:36,U0025,PC-5025,/company/policies/use.pptx,File Open,0,False,Sing fire part civil fall anyone plan believe.,4989,16,1,28,0,1,0,0,1,0.004757881164550781,0,0
{ICNWJ50B-74E5X2VO-8OIR},2025-01-28 11:55:42,U0025,PC-5025,/company/policies/serve.csv,File Copy,0,False,Heart line expert property adult reality practice interview thing production these kid far stand successful.,25929,11,1,28,0,1,0,0,1,0.024727821350097656,0,2
{Q1WJAMBS-LJ9XP2YP-H8TT},2025-01-28 14:43:23,U0025,PC-5025,/shared/documents/lay.pptx,File Copy,0,False,Fine beat drop reveal order thank itself control despite back born church next poor.,86296,14,1,28,0,1,0,0,1,0.08229827880859375,0,2
{FD2AJKRM-QAUWUZWJ-UNGL},2025-01-28 11:31:15,U0025,PC-5025,/shared/documents/sometimes.csv,File Write,0,False,Mind meeting share ever image person lead increase pass above issue clearly green science form.,94633,11,1,28,0,1,0,0,1,0.09024906158447266,0,1
{127VNFFS-BBIW59T9-G4BP},2025-01-29 16:13:47,U0025,PC-5025,/shared/templates/exactly.doc,File Write,0,False,Despite stay man executive himself marriage theory without stuff trip sound picture phone community traditional wrong.,48109,16,2,29,0,1,0,0,1,0.04588031768798828,0,1
{TDJJL7OF-W89I3OEW-P8AO},2025-01-29 13:42:23,U0025,PC-5025,/shared/resources/effort.pptx,File Copy,0,False,Feeling young technology sign certain model friend.,75203,13,2,29,0,1,0,0,1,0.07171916961669922,0,2
{80XJCHXT-5LZFLYOC-MPG3},2025-01-29 14:21:55,U0025,PC-5025,/company/policies/member.txt,File Copy,0,False,Never easy plant blood social old reason compare personal yeah act section citizen here remain situation.,141631,14,2,29,0,1,0,0,1,0.1350698471069336,0,2
{UTNEBCTI-VJ2JZL4L-E2U0},2025-01-29 15:22:36,U0025,PC-5025,/marketing/campaigns/radio.doc,File Copy,0,False,Big economic teach traditional change war indicate few you performance Congress nothing well either.,14917,15,2,29,0,1,0,0,0,0.014225959777832031,0,2
{JVHMPMKZ-3KH5W35L-WJMO},2025-01-29 09:35:57,U0025,PC-5025,/marketing/analytics/cause.txt,File Open,0,False,Realize left board what five campaign throw get make.,170345,9,2,29,0,1,0,0,0,0.16245365142822266,0,0
{OTQVTM6A-RVG7ERST-CUXO},2025-01-29 10:10:04,U0025,PC-5025,/marketing/campaigns/avoid.csv,File Open,0,False,Well need summer article society happy time should friend candidate purpose.,124735,10,2,29,0,1,0,0,0,0.1189565658569336,0,0
{LIG3C5EK-2C0HYRZU-049F},2025-01-29 16:51:47,U0025,PC-5025,/shared/templates/power.doc,File Copy,0,False,Exactly end box never increase only give speak.,111260,16,2,29,0,1,0,0,1,0.10610580444335938,0,2
{VR7LDKAD-0O2DH6JT-38KE},2025-01-29 14:09:18,U0025,PC-5025,/company/policies/more.csv,File Write,0,False,Fast adult hair Congress hear chance finish.,47812,14,2,29,0,1,0,0,1,0.045597076416015625,0,1
{71CXT0LH-28JJS3P5-NJ3A},2025-01-29 16:42:56,U0025,PC-5025,/company/policies/in.csv,File Write,0,False,Idea page impact natural today eat reflect money.,109584,16,2,29,0,1,0,0,1,0.1045074462890625,0,1
{DHJUL9LH-AOGF3IP4-GG3N},2025-01-29 14:51:13,U0025,PC-5025,/marketing/analytics/act.csv,File Copy,0,False,Item pattern drive off see such gun appear cut window somebody process toward field which.,83568,14,2,29,0,1,0,0,0,0.0796966552734375,0,2
{WE99SY9T-Q6DS6ATW-YRFG},2025-01-29 11:28:21,U0025,PC-5025,/shared/resources/must.pdf,File Copy,0,False,Wall direction discussion address look itself worker I black area former above use safe Democrat hand.,27884,11,2,29,0,1,0,0,1,0.026592254638671875,0,2
{WNMN1XVC-TQAUZOKO-0F33},2025-01-29 09:44:01,U0025,PC-5025,/marketing/analytics/rock.pptx,File Copy,0,False,Manager how thousand though available participant reach thought positive head win majority kind almost.,197479,9,2,29,0,1,0,0,0,0.18833065032958984,0,2
{3W4DNJ7M-42NX2YH3-RCYB},2025-01-29 16:27:27,U0025,PC-5025,/company/policies/environmental.csv,File Write,0,False,Floor act become computer significant president friend you.,105372,16,2,29,0,1,0,0,1,0.10049057006835938,0,1
{98UWWQPL-FKUDKSCY-GO06},2025-01-30 15:53:14,U0025,PC-5025,/shared/resources/international.txt,File Copy,0,False,Fine other difference stage buy really computer record.,9551,15,3,30,0,1,0,0,1,0.009108543395996094,0,2
{IV7MROMQ-DWDPWSEF-6Y4N},2025-01-30 15:15:51,U0025,PC-5025,/shared/resources/finally.csv,File Copy,0,False,Travel must beautiful fund major notice foot animal inside allow drop keep well base.,182130,15,3,30,0,1,0,0,1,0.1736927032470703,0,2
{KNGCTPFB-PRRC6ZOP-MHY3},2025-01-30 12:16:08,U0025,PC-5025,/marketing/content/call.csv,File Copy,0,False,Much Congress edge class agreement five these conference remain class across police toward edge.,102766,12,3,30,0,1,0,0,0,0.09800529479980469,0,2
{3HRJWCGS-TPS1H4NA-9LHQ},2025-01-30 16:38:05,U0025,PC-5025,/company/announcements/sing.doc,File Write,0,False,Language thank live response traditional expert eight continue.,50046,16,3,30,0,1,0,0,1,0.04772758483886719,0,1
{PTX3CR49-M2WIHGLK-ZWSD},2025-01-30 13:49:11,U0025,PC-5025,/shared/resources/build.txt,File Open,0,False,Street choose organization ask around can write may research whom inside.,138685,13,3,30,0,1,0,0,1,0.13226032257080078,0,0
{YR4V6Y2E-EU6E340W-VTM6},2025-01-30 15:12:45,U0025,PC-5025,/company/policies/right.csv,File Open,0,False,Fish kid quite sit possible seat employee you law thank until remember.,191742,15,3,30,0,1,0,0,1,0.1828594207763672,0,0
{B0PL861C-7J7SSDX9-ZN27},2025-01-30 16:05:36,U0025,PC-5025,/company/policies/when.xlsx,File Write,0,False,Ask produce walk so rest best ball save sometimes traditional reason.,48440,16,3,30,0,1,0,0,1,0.04619598388671875,0,1
{CZUVEA7N-DHW80CUR-P7R6},2025-01-30 14:11:54,U0025,PC-5025,/marketing/analytics/individual.txt,File Open,0,False,Standard resource couple then husband evening season unit through almost within everything mention she contain table.,4951,14,3,30,0,1,0,0,0,0.004721641540527344,0,0
{5SBRVEGS-MXAKERO6-7MSX},2025-01-30 11:25:16,U0025,PC-5025,/shared/resources/feeling.txt,File Open,0,False,Nearly say whole your first pay way animal.,42268,11,3,30,0,1,0,0,1,0.040309906005859375,0,0
{EZPL7UUS-LBMXGW24-26SY},2025-01-30 10:53:06,U0025,PC-5025,/marketing/analytics/ability.docx,File Copy,0,False,None everybody modern begin include send or generation shoulder top gas important.,23088,10,3,30,0,1,0,0,0,0.0220184326171875,0,2
{M9MHWZ07-T1SBXOSC-CSPI},2025-01-30 14:43:15,U0025,PC-5025,/marketing/content/individual.docx,File Open,0,False,Cup real need clearly forward Democrat debate team large particular.,41747,14,3,30,0,1,0,0,0,0.03981304168701172,0,0
{7C1XJREF-Z8LJSN42-T5FN},2025-01-30 13:11:56,U0025,PC-5025,/marketing/campaigns/main.txt,File Write,0,False,Year school represent shake road energy how recognize house tree require work.,25823,13,3,30,0,1,0,0,0,0.024626731872558594,0,1
{QMQNKKYF-F8S243HT-WQTF},2025-01-30 15:43:00,U0025,PC-5025,/company/policies/almost.xlsx,File Open,0,False,National water service apply prove security girl item husband condition fall.,172670,15,3,30,0,1,0,0,1,0.1646709442138672,0,0
{ODMISW80-4XPROWQ6-R2J0},2025-01-30 16:36:49,U0025,PC-5025,/marketing/content/not.doc,File Write,0,False,Player look voice accept continue service still pattern so guy that hold huge little garden.,197233,16,3,30,0,1,0,0,0,0.1880960464477539,0,1
