id,date,user,pc,activity,source_ip,status,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_failed_login,is_external_ip,is_logoff
{AFLKTAWM-WUR1Z82H-394L},2025-01-23 08:25:46,U0028,PC-5028,Logon,192.168.1.48,Success,8,3,23,0,1,0,0,0,0
{UXFZJDCY-98QHSFM8-QPDN},2025-01-23 16:22:04,U0028,PC-5028,Logoff,192.168.1.48,Success,16,3,23,0,1,0,0,0,1
{0FH2TN8B-8ZUFJWFQ-84GD},2025-01-24 08:35:18,U0028,PC-5028,Logon,192.168.1.48,Success,8,4,24,0,1,0,0,0,0
{YSHGPZ91-KMGQAW4T-EQ3C},2025-01-24 16:56:30,U0028,PC-5028,Logoff,192.168.1.48,Success,16,4,24,0,1,0,0,0,1
{P5WLF0LL-YA85BEKT-JEPG},2025-01-27 08:39:44,U0028,PC-5028,Logon,192.168.1.48,Success,8,0,27,0,1,0,0,0,0
{AP9EIB0T-A6YY5XHQ-3U91},2025-01-27 16:44:03,U0028,PC-5028,Logoff,192.168.1.48,Success,16,0,27,0,1,0,0,0,1
{8BV5ZHP6-PNU0KI4J-KJ7O},2025-01-28 08:09:54,U0028,PC-5028,Logon,192.168.1.48,Success,8,1,28,0,1,0,0,0,0
{JQBTK0TD-0DOF83GA-EDML},2025-01-28 16:27:25,U0028,PC-5028,Logoff,192.168.1.48,Success,16,1,28,0,1,0,0,0,1
{V3W9O01E-4ZNZZE2T-BST9},2025-01-29 08:01:41,U0028,PC-5028,Logon,192.168.1.48,Success,8,2,29,0,1,0,0,0,0
{WI7084L9-GM5HN1D6-13LY},2025-01-29 16:41:28,U0028,PC-5028,Logoff,192.168.1.48,Success,16,2,29,0,1,0,0,0,1
{QZTGBCQT-AIJ82T2A-1Q4P},2025-01-30 08:53:11,U0028,PC-5028,Logon,192.168.1.48,Success,8,3,30,0,1,0,0,0,0
{4L6G9H8L-YK0VGL2U-PQV9},2025-01-30 16:51:56,U0028,PC-5028,Logoff,192.168.1.48,Success,16,3,30,0,1,0,0,0,1
{Y292IZ1Q-8PJ1YDOT-948U},2025-01-31 08:05:06,U0028,PC-5028,Logon,192.168.1.48,Success,8,4,31,0,1,0,0,0,0
{2DM7GEHN-S1C6HQYC-YW5V},2025-01-31 16:58:02,U0028,PC-5028,Logoff,192.168.1.48,Success,16,4,31,0,1,0,0,0,1
{ODEI4VXU-4VQW7Z76-4HSR},2025-02-02 13:17:00,U0028,PC-5028,Logon,192.168.1.48,Success,13,6,2,1,1,0,0,0,0
{SM3S08UW-OXT118QZ-B6UX},2025-02-03 08:34:56,U0028,PC-5028,Logon,192.168.1.48,Success,8,0,3,0,1,0,0,0,0
{RKUW2032-LYXJ2J4B-O6GP},2025-02-03 16:30:15,U0028,PC-5028,Logoff,192.168.1.48,Success,16,0,3,0,1,0,0,0,1
{1MXKQMUY-B2JMXS7S-8W50},2025-02-04 08:24:40,U0028,PC-5028,Logon,192.168.1.48,Success,8,1,4,0,1,0,0,0,0
{V28N4Q17-RO9TNS9H-LB4Y},2025-02-04 16:29:51,U0028,PC-5028,Logoff,192.168.1.48,Success,16,1,4,0,1,0,0,0,1
{XDYQ8D7W-GXXASHVF-HZLA},2025-02-05 08:03:28,U0028,PC-5028,Logon,192.168.1.48,Success,8,2,5,0,1,0,0,0,0
{OVM8L10I-187YOHQL-YLEW},2025-02-05 16:57:12,U0028,PC-5028,Logoff,192.168.1.48,Success,16,2,5,0,1,0,0,0,1
{VBFEJRK2-LBIMNZ9B-9BOQ},2025-02-06 08:09:16,U0028,PC-5028,Logon,192.168.1.48,Success,8,3,6,0,1,0,0,0,0
{PL72U22E-FTIXDWR0-24LP},2025-02-06 16:04:12,U0028,PC-5028,Logoff,192.168.1.48,Success,16,3,6,0,1,0,0,0,1
{6GF9XXWN-KPZIAJN3-MLEO},2025-02-07 08:25:06,U0028,PC-5028,Logon,192.168.1.48,Success,8,4,7,0,1,0,0,0,0
{PRRT2L2I-EO9UVJ3B-SY3O},2025-02-07 16:45:21,U0028,PC-5028,Logoff,192.168.1.48,Success,16,4,7,0,1,0,0,0,1
{F86UGYFU-NMAD1BX6-AZ8Y},2025-02-10 08:52:53,U0028,PC-5028,Logon,192.168.1.48,Success,8,0,10,0,1,0,0,0,0
{CVHLBPRF-EGCXY13V-W40F},2025-02-10 16:11:02,U0028,PC-5028,Logoff,192.168.1.48,Success,16,0,10,0,1,0,0,0,1
{2VE4IRF7-BCU5SXQK-QBKU},2025-02-11 08:58:24,U0028,PC-5028,Logon,192.168.1.48,Success,8,1,11,0,1,0,0,0,0
{T6267CGF-X30AC9PU-BKOP},2025-02-11 16:31:47,U0028,PC-5028,Logoff,192.168.1.48,Success,16,1,11,0,1,0,0,0,1
{L0JO4PYA-P3JFW79G-QQQJ},2025-02-12 08:32:37,U0028,PC-5028,Logon,192.168.1.48,Success,8,2,12,0,1,0,0,0,0
{6JP3ZJLQ-1BPFWSQ7-TFS2},2025-02-12 16:31:35,U0028,PC-5028,Logoff,192.168.1.48,Success,16,2,12,0,1,0,0,0,1
{2FOZZ1JP-AHRX7BNZ-TAHY},2025-02-13 08:08:32,U0028,PC-5028,Logon,192.168.1.48,Success,8,3,13,0,1,0,0,0,0
{N98UNCQS-6519EYIN-YCOA},2025-02-13 16:41:25,U0028,PC-5028,Logoff,192.168.1.48,Success,16,3,13,0,1,0,0,0,1
{DWYUSAZQ-Y2YR6NBQ-D8QK},2025-01-15 09:36:38,U0029,PC-5029,Logon,192.168.1.49,Success,9,2,15,0,1,0,0,0,0
{I9U0VQF6-OYLCB37B-Q3R0},2025-01-15 17:18:14,U0029,PC-5029,Logoff,192.168.1.49,Success,17,2,15,0,1,0,0,0,1
{GNFXUF1W-ZWBAYW5N-WVJQ},2025-01-16 09:01:46,U0029,PC-5029,Logon,192.168.1.49,Success,9,3,16,0,1,0,0,0,0
{X7X5PV0Q-L3GFXY1J-XCDK},2025-01-16 17:44:41,U0029,PC-5029,Logoff,192.168.1.49,Success,17,3,16,0,1,0,0,0,1
{ZPB2YN69-I791522O-U2VN},2025-01-17 09:22:49,U0029,PC-5029,Logon,192.168.1.49,Success,9,4,17,0,1,0,0,0,0
{YN74LRD2-KX2SWOSJ-VBC8},2025-01-17 17:07:47,U0029,PC-5029,Logoff,192.168.1.49,Success,17,4,17,0,1,0,0,0,1
{0YPJAWUH-J1L90D6D-86S2},2025-01-20 09:10:18,U0029,PC-5029,Logon,192.168.1.49,Success,9,0,20,0,1,0,0,0,0
{8JY6VY0V-3CMUEXBX-0HJ7},2025-01-20 17:55:04,U0029,PC-5029,Logoff,192.168.1.49,Success,17,0,20,0,1,0,0,0,1
{5BFXPFW8-XEMLTFU5-77TD},2025-01-21 09:34:00,U0029,PC-5029,Logon,192.168.1.49,Success,9,1,21,0,1,0,0,0,0
{842QYVTQ-NKV78RTJ-R2GJ},2025-01-21 17:39:09,U0029,PC-5029,Logoff,192.168.1.49,Success,17,1,21,0,1,0,0,0,1
{GMBJ2W6P-54WSXQ9S-7LKS},2025-01-22 09:05:29,U0029,PC-5029,Logon,192.168.1.49,Success,9,2,22,0,1,0,0,0,0
{18IA77E7-99O6ALVG-QXCZ},2025-01-22 17:56:28,U0029,PC-5029,Logoff,192.168.1.49,Success,17,2,22,0,1,0,0,0,1
{NIVD44T2-RIZYO7CM-TOZZ},2025-01-23 09:13:16,U0029,PC-5029,Logon,192.168.1.49,Success,9,3,23,0,1,0,0,0,0
{683BPWS5-8DBZQ7IB-48G5},2025-01-23 17:15:55,U0029,PC-5029,Logoff,192.168.1.49,Success,17,3,23,0,1,0,0,0,1
{1RTWFK5M-GC3ECTAT-G6T2},2025-01-24 09:41:45,U0029,PC-5029,Logon,192.168.1.49,Success,9,4,24,0,1,0,0,0,0
{OL5M5LOI-PZKSBWTS-MCGX},2025-01-24 17:57:25,U0029,PC-5029,Logoff,192.168.1.49,Success,17,4,24,0,1,0,0,0,1
{6L8JVZSL-T6949QBF-IY4G},2025-01-27 09:37:02,U0029,PC-5029,Logon,192.168.1.49,Success,9,0,27,0,1,0,0,0,0
{T6D05HFA-58S9EP5R-OPTX},2025-01-27 17:39:34,U0029,PC-5029,Logoff,192.168.1.49,Success,17,0,27,0,1,0,0,0,1
{QT090FS6-QIJ88AGT-3JW3},2025-01-28 09:21:11,U0029,PC-5029,Logon,192.168.1.49,Success,9,1,28,0,1,0,0,0,0
{9WNI6G8E-24RZBJHT-ZQCE},2025-01-28 17:48:48,U0029,PC-5029,Logoff,192.168.1.49,Success,17,1,28,0,1,0,0,0,1
{0YET337A-Z2B0FMKO-V2Y9},2025-01-29 09:29:14,U0029,PC-5029,Logon,192.168.1.49,Success,9,2,29,0,1,0,0,0,0
{69XKDRU4-C2P2K5QS-49MV},2025-01-29 17:50:28,U0029,PC-5029,Logoff,192.168.1.49,Success,17,2,29,0,1,0,0,0,1
{S7JYRIGG-48FTLT7P-A46I},2025-01-30 09:19:17,U0029,PC-5029,Logon,192.168.1.49,Success,9,3,30,0,1,0,0,0,0
{7UV48PBO-WVHD7B4I-SYI8},2025-01-30 17:39:16,U0029,PC-5029,Logoff,192.168.1.49,Success,17,3,30,0,1,0,0,0,1
{5NTIPWL5-1CTAE3HK-3LQE},2025-01-31 09:31:05,U0029,PC-5029,Logon,192.168.1.49,Success,9,4,31,0,1,0,0,0,0
{RSQ97NPW-Q6YK8MMU-9AM6},2025-01-31 17:41:28,U0029,PC-5029,Logoff,192.168.1.49,Success,17,4,31,0,1,0,0,0,1
{ZCES58KC-IMFL0XN3-CQYT},2025-02-03 09:08:36,U0029,PC-5029,Logon,192.168.1.49,Success,9,0,3,0,1,0,0,0,0
{1CXDCWGK-6RZLCH2X-RNWJ},2025-02-03 17:32:10,U0029,PC-5029,Logoff,192.168.1.49,Success,17,0,3,0,1,0,0,0,1
{S1F8G0YI-0DG95K0G-H1IX},2025-02-04 09:12:01,U0029,PC-5029,Logon,192.168.1.49,Success,9,1,4,0,1,0,0,0,0
{AJGZ36N3-FRLUZK3V-JE6I},2025-02-04 17:50:50,U0029,PC-5029,Logoff,192.168.1.49,Success,17,1,4,0,1,0,0,0,1
{KATV82HK-89JSNCH1-WY6P},2025-02-05 09:09:20,U0029,PC-5029,Logon,192.168.1.49,Success,9,2,5,0,1,0,0,0,0
{GI3EEAFD-ZHDIDVKB-W8BT},2025-02-05 17:26:05,U0029,PC-5029,Logoff,192.168.1.49,Success,17,2,5,0,1,0,0,0,1
{CNO3FEUY-5BFYGOU3-HPF1},2025-02-06 09:33:45,U0029,PC-5029,Logon,192.168.1.49,Success,9,3,6,0,1,0,0,0,0
{WR99ZZCR-AXY6DES1-KL5E},2025-02-06 17:56:55,U0029,PC-5029,Logoff,192.168.1.49,Success,17,3,6,0,1,0,0,0,1
{2A5I8JNB-RJS1M3RM-ZM4Q},2025-02-07 09:46:13,U0029,PC-5029,Logon,192.168.1.49,Success,9,4,7,0,1,0,0,0,0
{31HO4X8S-CX401L51-9881},2025-02-07 17:14:04,U0029,PC-5029,Logoff,192.168.1.49,Success,17,4,7,0,1,0,0,0,1
{COQAVK65-8OV5E1HQ-BDYS},2025-02-10 09:49:13,U0029,PC-5029,Logon,192.168.1.49,Success,9,0,10,0,1,0,0,0,0
{AR6JBPIH-HB1MTRKZ-YTWX},2025-02-10 17:00:50,U0029,PC-5029,Logoff,192.168.1.49,Success,17,0,10,0,1,0,0,0,1
{M04RF4LT-YYTMJL5H-1682},2025-02-11 09:15:29,U0029,PC-5029,Logon,192.168.1.49,Success,9,1,11,0,1,0,0,0,0
{L52IRUHZ-H54G8TBZ-OPSO},2025-02-11 17:13:58,U0029,PC-5029,Logoff,192.168.1.49,Success,17,1,11,0,1,0,0,0,1
{JPRZDI1E-ODL6URBJ-SAD0},2025-02-12 09:57:51,U0029,PC-5029,Logon,192.168.1.49,Success,9,2,12,0,1,0,0,0,0
{2NGELHNC-ONDNBHND-VO02},2025-02-12 17:17:16,U0029,PC-5029,Logoff,192.168.1.49,Success,17,2,12,0,1,0,0,0,1
{ZJ86GO8N-17789RDJ-AK2J},2025-02-13 09:21:21,U0029,PC-5029,Logon,192.168.1.49,Success,9,3,13,0,1,0,0,0,0
{KMUY2BIA-DVO9F188-NV6Y},2025-02-13 17:43:20,U0029,PC-5029,Logoff,192.168.1.49,Success,17,3,13,0,1,0,0,0,1
{X0102OTT-X57LYQ9V-J2VD},2025-01-15 08:44:06,U0030,PC-5030,Logon,192.168.1.50,Success,8,2,15,0,1,0,0,0,0
{6BEG2241-8I3WUG0R-QAP3},2025-01-15 17:43:58,U0030,PC-5030,Logoff,192.168.1.50,Success,17,2,15,0,1,0,0,0,1
{LXMZKG8J-WNUK491R-Z84E},2025-01-16 08:59:36,U0030,PC-5030,Logon,192.168.1.50,Success,8,3,16,0,1,0,0,0,0
{S8E80975-XQJQXK1V-IY3Z},2025-01-16 17:21:10,U0030,PC-5030,Logoff,192.168.1.50,Success,17,3,16,0,1,0,0,0,1
{3P6SRD84-BQQ8DYWW-MOC0},2025-01-17 08:35:14,U0030,PC-5030,Logon,192.168.1.50,Success,8,4,17,0,1,0,0,0,0
{J98UUD7K-W642LMF9-3TXR},2025-01-17 17:02:54,U0030,PC-5030,Logoff,192.168.1.50,Success,17,4,17,0,1,0,0,0,1
{4XUTXBE5-NW8R3MU5-0CS9},2025-01-20 08:45:22,U0030,PC-5030,Logon,192.168.1.50,Success,8,0,20,0,1,0,0,0,0
{YSVCZA0E-9EKOJZCD-USCU},2025-01-20 17:29:02,U0030,PC-5030,Logoff,192.168.1.50,Success,17,0,20,0,1,0,0,0,1
{K0K7H01S-TXMZI9Y8-U40Q},2025-01-21 08:23:51,U0030,PC-5030,Logon,192.168.1.50,Success,8,1,21,0,1,0,0,0,0
{U5WMG7F1-0TB81OUV-WXOA},2025-01-21 17:03:30,U0030,PC-5030,Logoff,192.168.1.50,Success,17,1,21,0,1,0,0,0,1
{MZH93XMC-L1YEDZ3G-9R30},2025-01-22 08:34:27,U0030,PC-5030,Logon,192.168.1.50,Success,8,2,22,0,1,0,0,0,0
{Q3R1SS07-ZP3UFR41-B86I},2025-01-22 17:53:01,U0030,PC-5030,Logoff,192.168.1.50,Success,17,2,22,0,1,0,0,0,1
{VYYRKPOY-WM42YJML-EQMJ},2025-01-23 08:32:17,U0030,PC-5030,Logon,192.168.1.50,Success,8,3,23,0,1,0,0,0,0
{SSQVRUA7-BL11CPGW-9CE0},2025-01-23 17:49:38,U0030,PC-5030,Logoff,192.168.1.50,Success,17,3,23,0,1,0,0,0,1
{JG78IA61-9Q1J10ID-SFFQ},2025-01-24 08:42:57,U0030,PC-5030,Logon,192.168.1.50,Success,8,4,24,0,1,0,0,0,0
{NEZH1U9C-245O7O7G-RI9E},2025-01-24 17:47:30,U0030,PC-5030,Logoff,192.168.1.50,Success,17,4,24,0,1,0,0,0,1
{11IF24HY-G1HB3Z30-ZBTV},2025-01-27 08:25:10,U0030,PC-5030,Logon,192.168.1.50,Success,8,0,27,0,1,0,0,0,0
{H7B0AHI1-YWT3HKO1-CMRT},2025-01-27 17:09:41,U0030,PC-5030,Logoff,192.168.1.50,Success,17,0,27,0,1,0,0,0,1
{JHDSZW1Y-E8UNA9WK-4MK3},2025-01-28 08:59:00,U0030,PC-5030,Logon,192.168.1.50,Success,8,1,28,0,1,0,0,0,0
{NXTIWFKL-ZWQX9VSN-H0E9},2025-01-28 17:09:06,U0030,PC-5030,Logoff,192.168.1.50,Success,17,1,28,0,1,0,0,0,1
{2BVWV6YS-HHYAFVNU-Y822},2025-01-29 08:13:40,U0030,PC-5030,Logon,192.168.1.50,Success,8,2,29,0,1,0,0,0,0
{0EAP50SW-1OQ9RQ53-UTIU},2025-01-29 17:43:43,U0030,PC-5030,Logoff,192.168.1.50,Success,17,2,29,0,1,0,0,0,1
{W6ASGFQG-DM1IYKU9-IVW7},2025-01-30 08:22:46,U0030,PC-5030,Logon,192.168.1.50,Success,8,3,30,0,1,0,0,0,0
{HUL0OPXN-CCRBF4AF-3QHY},2025-01-30 17:18:00,U0030,PC-5030,Logoff,192.168.1.50,Success,17,3,30,0,1,0,0,0,1
{0G0XQZ3G-0KSJH9PO-2UBA},2025-01-31 08:14:43,U0030,PC-5030,Logon,192.168.1.50,Success,8,4,31,0,1,0,0,0,0
{PZ00H4FL-7Q15WHQM-N7D9},2025-01-31 17:35:33,U0030,PC-5030,Logoff,192.168.1.50,Success,17,4,31,0,1,0,0,0,1
{AHDO61XN-8DK13ZP8-4JRH},2025-02-03 08:39:42,U0030,PC-5030,Logon,192.168.1.50,Success,8,0,3,0,1,0,0,0,0
{PTC16ZE7-BLP7DGT6-0PV7},2025-02-03 17:14:34,U0030,PC-5030,Logoff,192.168.1.50,Success,17,0,3,0,1,0,0,0,1
{IQIJB3SW-SO0CISUV-YK28},2025-02-04 08:34:32,U0030,PC-5030,Logon,192.168.1.50,Success,8,1,4,0,1,0,0,0,0
{7K5MTVGE-3YN3SCSB-LLWN},2025-02-04 17:10:16,U0030,PC-5030,Logoff,192.168.1.50,Success,17,1,4,0,1,0,0,0,1
{K2HOPQ0U-X5PGEM9I-UYZ9},2025-02-05 08:00:57,U0030,PC-5030,Logon,192.168.1.50,Success,8,2,5,0,1,0,0,0,0
{OS7CUWB3-ESHHETZX-A3SL},2025-02-05 17:35:50,U0030,PC-5030,Logoff,192.168.1.50,Success,17,2,5,0,1,0,0,0,1
{5GM4GSD5-BGKMQ8DN-B0XD},2025-02-06 08:00:49,U0030,PC-5030,Logon,192.168.1.50,Success,8,3,6,0,1,0,0,0,0
{UUGO2N5M-UY0V3UTC-PXCA},2025-02-06 17:18:38,U0030,PC-5030,Logoff,192.168.1.50,Success,17,3,6,0,1,0,0,0,1
{L8VHF48U-Z27NR6DP-FVHF},2025-02-07 08:00:41,U0030,PC-5030,Logon,192.168.1.50,Success,8,4,7,0,1,0,0,0,0
{KM8B543B-B9H5C7RS-MFQT},2025-02-07 17:48:12,U0030,PC-5030,Logoff,192.168.1.50,Success,17,4,7,0,1,0,0,0,1
{69620ZX7-9V37PRDD-TBXT},2025-02-10 08:44:58,U0030,PC-5030,Logon,192.168.1.50,Success,8,0,10,0,1,0,0,0,0
{YEYXIY47-HGM5SRZE-PFEK},2025-02-10 17:57:07,U0030,PC-5030,Logoff,192.168.1.50,Success,17,0,10,0,1,0,0,0,1
{VTYZ9345-ZWUOT8MM-DFBH},2025-02-11 08:42:21,U0030,PC-5030,Logon,192.168.1.50,Success,8,1,11,0,1,0,0,0,0
{SOJDYUAJ-2OBTCW6J-2TIP},2025-02-11 17:27:00,U0030,PC-5030,Logoff,192.168.1.50,Success,17,1,11,0,1,0,0,0,1
{K5BOV303-6B3YQMPU-YW6M},2025-02-12 08:20:16,U0030,PC-5030,Logon,192.168.1.50,Success,8,2,12,0,1,0,0,0,0
{RF9CFWAW-Q4X6G4YW-KOOD},2025-02-12 17:41:02,U0030,PC-5030,Logoff,192.168.1.50,Success,17,2,12,0,1,0,0,0,1
{MBO4KF9O-QKZ6L6E2-YE38},2025-02-13 08:38:51,U0030,PC-5030,Logon,192.168.1.50,Success,8,3,13,0,1,0,0,0,0
{1N1TP1LS-J75VW2OX-ENFR},2025-02-13 17:05:07,U0030,PC-5030,Logoff,192.168.1.50,Success,17,3,13,0,1,0,0,0,1
{YBCN78HZ-FFGHF3OB-S0SW},2025-01-15 08:31:52,U0031,PC-5031,Logon,192.168.1.51,Success,8,2,15,0,1,0,0,0,0
{5QD8C1AM-0IHDZSNO-L8WK},2025-01-15 18:38:24,U0031,PC-5031,Logoff,192.168.1.51,Success,18,2,15,0,1,0,0,0,1
{F0ZADF5J-J002JZ2K-B67R},2025-01-16 08:09:15,U0031,PC-5031,Logon,192.168.1.51,Success,8,3,16,0,1,0,0,0,0
{Z2H4Q4VT-YK1DE7FD-R756},2025-01-16 18:14:16,U0031,PC-5031,Logoff,192.168.1.51,Success,18,3,16,0,1,0,0,0,1
{SX82UFL9-MQ11PHLS-QK7M},2025-01-17 08:33:05,U0031,PC-5031,Logon,192.168.1.51,Success,8,4,17,0,1,0,0,0,0
{HZS8F093-FL0ELLCQ-SUGA},2025-01-17 18:08:26,U0031,PC-5031,Logoff,192.168.1.51,Success,18,4,17,0,1,0,0,0,1
{MI0G8F9P-RNNBETRL-ZSCX},2025-01-18 11:16:00,U0031,PC-5031,Logon,192.168.1.51,Success,11,5,18,1,1,0,0,0,0
{HY3ZOMGN-1EEXB4Z7-J8HW},2025-01-19 13:20:00,U0031,PC-5031,Logon,192.168.1.51,Success,13,6,19,1,1,0,0,0,0
{2C7MV5NL-ZL7HVWR3-YNII},2025-01-20 08:07:00,U0031,PC-5031,Logon,192.168.1.51,Success,8,0,20,0,1,0,0,0,0
{UQW4QD10-2KKVR0TM-TOCT},2025-01-20 18:17:50,U0031,PC-5031,Logoff,192.168.1.51,Success,18,0,20,0,1,0,0,0,1
{4RO893EN-VRJQ9HE6-VB7H},2025-01-21 08:32:05,U0031,PC-5031,Logon,192.168.1.51,Success,8,1,21,0,1,0,0,0,0
{G5LU7PKH-EL706HOQ-Q0RA},2025-01-21 18:10:10,U0031,PC-5031,Logoff,192.168.1.51,Success,18,1,21,0,1,0,0,0,1
{OO91OA8N-ZF94E82X-EU74},2025-01-22 08:01:14,U0031,PC-5031,Logon,192.168.1.51,Success,8,2,22,0,1,0,0,0,0
{5TR21EJ2-VHAK2X9P-F16O},2025-01-22 18:32:26,U0031,PC-5031,Logoff,192.168.1.51,Success,18,2,22,0,1,0,0,0,1
{5T9DHXJ9-S0U9D8X9-2MFJ},2025-01-23 08:25:02,U0031,PC-5031,Logon,192.168.1.51,Success,8,3,23,0,1,0,0,0,0
{50QYRZLZ-72J8DY0U-7033},2025-01-23 18:07:01,U0031,PC-5031,Logoff,192.168.1.51,Success,18,3,23,0,1,0,0,0,1
{UJCIUHD1-O6OUGOPR-RUMU},2025-01-24 08:45:23,U0031,PC-5031,Logon,192.168.1.51,Success,8,4,24,0,1,0,0,0,0
{4LR9CM19-ATTKPREH-VYRO},2025-01-24 18:04:13,U0031,PC-5031,Logoff,192.168.1.51,Success,18,4,24,0,1,0,0,0,1
{CVMSAK0O-JW1JVAA0-8D71},2025-01-26 10:04:00,U0031,PC-5031,Logon,192.168.1.51,Success,10,6,26,1,1,0,0,0,0
{JQVLW2V8-M6IXAQ7N-XNGB},2025-01-27 08:58:52,U0031,PC-5031,Logon,192.168.1.51,Success,8,0,27,0,1,0,0,0,0
{E21QPIGN-2UPFJN9D-4XNY},2025-01-27 18:43:25,U0031,PC-5031,Logoff,192.168.1.51,Success,18,0,27,0,1,0,0,0,1
{F5QEYLW4-QRWG4O3V-SOTT},2025-01-28 08:39:12,U0031,PC-5031,Logon,192.168.1.51,Success,8,1,28,0,1,0,0,0,0
{T1B1MVHM-N8533KHZ-H4J5},2025-01-28 18:41:43,U0031,PC-5031,Logoff,192.168.1.51,Success,18,1,28,0,1,0,0,0,1
{NFORP25V-320SXNW3-W90M},2025-01-29 08:03:10,U0031,PC-5031,Logon,192.168.1.51,Success,8,2,29,0,1,0,0,0,0
{3I465XZE-ANPGXUJ3-SO5X},2025-01-29 18:53:40,U0031,PC-5031,Logoff,192.168.1.51,Success,18,2,29,0,1,0,0,0,1
{5I2MT71R-AIH0NOGZ-EON9},2025-01-30 08:16:21,U0031,PC-5031,Logon,192.168.1.51,Success,8,3,30,0,1,0,0,0,0
{ZJ2RQB2J-MZNG9JBD-25OS},2025-01-30 18:33:02,U0031,PC-5031,Logoff,192.168.1.51,Success,18,3,30,0,1,0,0,0,1
{QUH67QXJ-92650I48-6H2W},2025-01-31 08:55:34,U0031,PC-5031,Logon,192.168.1.51,Success,8,4,31,0,1,0,0,0,0
{MFB8U3C5-AWPRTYVE-KSVQ},2025-01-31 18:16:07,U0031,PC-5031,Logoff,192.168.1.51,Success,18,4,31,0,1,0,0,0,1
{95ADJ6QX-J8THM86Y-1YOG},2025-02-03 08:33:12,U0031,PC-5031,Logon,192.168.1.51,Success,8,0,3,0,1,0,0,0,0
{04QPQRW6-T77VIZ75-UERJ},2025-02-03 18:29:01,U0031,PC-5031,Logoff,192.168.1.51,Success,18,0,3,0,1,0,0,0,1
{V88D0H6R-7QMY2AU1-W14N},2025-02-04 08:38:41,U0031,PC-5031,Logon,192.168.1.51,Success,8,1,4,0,1,0,0,0,0
{3JR8S1YK-TJ82IS1Q-P5XY},2025-02-04 18:56:01,U0031,PC-5031,Logoff,192.168.1.51,Success,18,1,4,0,1,0,0,0,1
{KJEGCAEQ-5S222J0C-RS0S},2025-02-05 08:00:55,U0031,PC-5031,Logon,192.168.1.51,Success,8,2,5,0,1,0,0,0,0
{95TX69VA-98BWNAZM-PWB0},2025-02-05 18:17:16,U0031,PC-5031,Logoff,192.168.1.51,Success,18,2,5,0,1,0,0,0,1
{4X6VVWNH-83FI4OJA-IPXE},2025-02-06 08:10:13,U0031,PC-5031,Logon,192.168.1.51,Success,8,3,6,0,1,0,0,0,0
{242YHFE5-WMD9LAEC-8FB9},2025-02-06 18:22:17,U0031,PC-5031,Logoff,192.168.1.51,Success,18,3,6,0,1,0,0,0,1
{7E6K52BI-86MTZHSP-3V5V},2025-02-07 08:54:24,U0031,PC-5031,Logon,192.168.1.51,Success,8,4,7,0,1,0,0,0,0
{F3LYI3ND-FFY15PJE-M8SG},2025-02-07 18:33:47,U0031,PC-5031,Logoff,192.168.1.51,Success,18,4,7,0,1,0,0,0,1
{12XC6VI7-EP03LK0Q-D2AZ},2025-02-10 08:43:26,U0031,PC-5031,Logon,192.168.1.51,Success,8,0,10,0,1,0,0,0,0
{TVEZLBUX-KZB7A7O7-MMZ1},2025-02-10 18:18:32,U0031,PC-5031,Logoff,192.168.1.51,Success,18,0,10,0,1,0,0,0,1
{4SCC1EFP-LQ4W7JUG-KZES},2025-02-11 08:13:23,U0031,PC-5031,Logon,192.168.1.51,Success,8,1,11,0,1,0,0,0,0
{KV3RQBRZ-56VK3U0Q-JZ6P},2025-02-11 18:09:54,U0031,PC-5031,Logoff,192.168.1.51,Success,18,1,11,0,1,0,0,0,1
{YMP4ELVM-BGQQW2NE-F1FF},2025-02-12 08:08:12,U0031,PC-5031,Logon,192.168.1.51,Success,8,2,12,0,1,0,0,0,0
{M2738YHD-6WBM8MIK-M85N},2025-02-12 18:30:25,U0031,PC-5031,Logoff,192.168.1.51,Success,18,2,12,0,1,0,0,0,1
{GE98XH27-R81OB3W1-K2UB},2025-02-13 08:27:51,U0031,PC-5031,Logon,192.168.1.51,Success,8,3,13,0,1,0,0,0,0
{ZKCD6YU1-DZQIONB7-YICY},2025-02-13 18:26:48,U0031,PC-5031,Logoff,192.168.1.51,Success,18,3,13,0,1,0,0,0,1
{U8SSMY9B-N1HCD4GF-KBZY},2025-01-15 08:02:33,U0032,PC-5032,Logon,192.168.1.52,Success,8,2,15,0,1,0,0,0,0
{Z7PRB6X6-TWS79CTH-K8QD},2025-01-15 17:46:15,U0032,PC-5032,Logoff,192.168.1.52,Success,17,2,15,0,1,0,0,0,1
{1PI5520T-KZGG1PRF-3L4J},2025-01-16 08:48:26,U0032,PC-5032,Logon,192.168.1.52,Success,8,3,16,0,1,0,0,0,0
{GYFR3OP2-LDYR3KVG-NQD7},2025-01-16 17:41:35,U0032,PC-5032,Logoff,192.168.1.52,Success,17,3,16,0,1,0,0,0,1
{3H2WMDL3-OXHK7W2V-ATUN},2025-01-17 08:16:24,U0032,PC-5032,Logon,192.168.1.52,Success,8,4,17,0,1,0,0,0,0
{NP9S8E9G-F2FXX9XJ-UE6I},2025-01-17 17:49:37,U0032,PC-5032,Logoff,192.168.1.52,Success,17,4,17,0,1,0,0,0,1
